Date,Time Slot,Estimated Hourly Footfall,Day of Week,Temperature,Cloud Cover,Icon
2024-05-16,12:00 - 13:00,804,Thursday,35.4,29.2,partly-cloudy-day
2024-05-16,13:00 - 14:00,1051,Thursday,35.4,29.2,partly-cloudy-day
2024-05-16,14:00 - 15:00,1239,Thursday,35.4,29.2,partly-cloudy-day
2024-05-16,15:00 - 16:00,854,Thursday,35.4,29.2,partly-cloudy-day
2024-05-16,16:00 - 17:00,977,Thursday,35.4,29.2,partly-cloudy-day
2024-05-16,17:00 - 18:00,2258,Thursday,35.4,29.2,partly-cloudy-day
2024-05-16,18:00 - 19:00,2997,Thursday,35.4,29.2,partly-cloudy-day
2024-05-16,19:00 - 20:00,2701,Thursday,35.4,29.2,partly-cloudy-day
2024-05-16,20:00 - 21:00,1970,Thursday,35.4,29.2,partly-cloudy-day
2024-05-16,21:00 - 22:00,1617,Thursday,35.4,29.2,partly-cloudy-day
2024-05-16,22:00 - 23:00,344,Thursday,35.4,29.2,partly-cloudy-day
2024-05-17,06:00 - 07:00,454,Friday,36.1,23.2,partly-cloudy-day
2024-05-17,07:00 - 08:00,1548,Friday,36.1,23.2,partly-cloudy-day
2024-05-17,08:00 - 09:00,2589,Friday,36.1,23.2,partly-cloudy-day
2024-05-17,09:00 - 10:00,2178,Friday,36.1,23.2,partly-cloudy-day
2024-05-17,10:00 - 11:00,3832,Friday,36.1,23.2,partly-cloudy-day
2024-05-17,11:00 - 12:00,1426,Friday,36.1,23.2,partly-cloudy-day
2024-05-17,12:00 - 13:00,857,Friday,36.1,23.2,partly-cloudy-day
2024-05-17,13:00 - 14:00,1119,Friday,36.1,23.2,partly-cloudy-day
2024-05-17,14:00 - 15:00,1321,Friday,36.1,23.2,partly-cloudy-day
2024-05-17,15:00 - 16:00,909,Friday,36.1,23.2,partly-cloudy-day
2024-05-17,16:00 - 17:00,1041,Friday,36.1,23.2,partly-cloudy-day
2024-05-17,17:00 - 18:00,2406,Friday,36.1,23.2,partly-cloudy-day
2024-05-17,18:00 - 19:00,3193,Friday,36.1,23.2,partly-cloudy-day
2024-05-17,19:00 - 20:00,2878,Friday,36.1,23.2,partly-cloudy-day
2024-05-17,20:00 - 21:00,2099,Friday,36.1,23.2,partly-cloudy-day
2024-05-17,21:00 - 22:00,1723,Friday,36.1,23.2,partly-cloudy-day
2024-05-17,22:00 - 23:00,367,Friday,36.1,23.2,partly-cloudy-day
2024-05-18,06:00 - 07:00,390,Saturday,36.7,12.7,clear-day
2024-05-18,07:00 - 08:00,1329,Saturday,36.7,12.7,clear-day
2024-05-18,08:00 - 09:00,2223,Saturday,36.7,12.7,clear-day
2024-05-18,09:00 - 10:00,1870,Saturday,36.7,12.7,clear-day
2024-05-18,10:00 - 11:00,3289,Saturday,36.7,12.7,clear-day
2024-05-18,11:00 - 12:00,1224,Saturday,36.7,12.7,clear-day
2024-05-18,12:00 - 13:00,736,Saturday,36.7,12.7,clear-day
2024-05-18,13:00 - 14:00,961,Saturday,36.7,12.7,clear-day
2024-05-18,14:00 - 15:00,1134,Saturday,36.7,12.7,clear-day
2024-05-18,15:00 - 16:00,781,Saturday,36.7,12.7,clear-day
2024-05-18,16:00 - 17:00,893,Saturday,36.7,12.7,clear-day
2024-05-18,17:00 - 18:00,2065,Saturday,36.7,12.7,clear-day
2024-05-18,18:00 - 19:00,2741,Saturday,36.7,12.7,clear-day
2024-05-18,19:00 - 20:00,2471,Saturday,36.7,12.7,clear-day
2024-05-18,20:00 - 21:00,1802,Saturday,36.7,12.7,clear-day
2024-05-18,21:00 - 22:00,1479,Saturday,36.7,12.7,clear-day
2024-05-18,22:00 - 23:00,315,Saturday,36.7,12.7,clear-day
2024-05-19,06:00 - 07:00,561,Sunday,37.4,25.3,partly-cloudy-day
2024-05-19,07:00 - 08:00,1911,Sunday,37.4,25.3,partly-cloudy-day
2024-05-19,08:00 - 09:00,3197,Sunday,37.4,25.3,partly-cloudy-day
2024-05-19,09:00 - 10:00,2689,Sunday,37.4,25.3,partly-cloudy-day
2024-05-19,10:00 - 11:00,4730,Sunday,37.4,25.3,partly-cloudy-day
2024-05-19,11:00 - 12:00,1760,Sunday,37.4,25.3,partly-cloudy-day
2024-05-19,12:00 - 13:00,1058,Sunday,37.4,25.3,partly-cloudy-day
2024-05-19,13:00 - 14:00,1382,Sunday,37.4,25.3,partly-cloudy-day
2024-05-19,14:00 - 15:00,1630,Sunday,37.4,25.3,partly-cloudy-day
2024-05-19,15:00 - 16:00,1123,Sunday,37.4,25.3,partly-cloudy-day
2024-05-19,16:00 - 17:00,1285,Sunday,37.4,25.3,partly-cloudy-day
2024-05-19,17:00 - 18:00,2970,Sunday,37.4,25.3,partly-cloudy-day
2024-05-19,18:00 - 19:00,3942,Sunday,37.4,25.3,partly-cloudy-day
2024-05-19,19:00 - 20:00,3553,Sunday,37.4,25.3,partly-cloudy-day
2024-05-19,20:00 - 21:00,2592,Sunday,37.4,25.3,partly-cloudy-day
2024-05-19,21:00 - 22:00,2127,Sunday,37.4,25.3,partly-cloudy-day
2024-05-19,22:00 - 23:00,453,Sunday,37.4,25.3,partly-cloudy-day
2024-05-20,06:00 - 07:00,416,Monday,37.2,17.6,clear-day
2024-05-20,07:00 - 08:00,1417,Monday,37.2,17.6,clear-day
2024-05-20,08:00 - 09:00,2370,Monday,37.2,17.6,clear-day
2024-05-20,09:00 - 10:00,1994,Monday,37.2,17.6,clear-day
2024-05-20,10:00 - 11:00,3508,Monday,37.2,17.6,clear-day
2024-05-20,11:00 - 12:00,1305,Monday,37.2,17.6,clear-day
2024-05-20,12:00 - 13:00,784,Monday,37.2,17.6,clear-day
2024-05-20,13:00 - 14:00,1025,Monday,37.2,17.6,clear-day
2024-05-20,14:00 - 15:00,1209,Monday,37.2,17.6,clear-day
2024-05-20,15:00 - 16:00,832,Monday,37.2,17.6,clear-day
2024-05-20,16:00 - 17:00,953,Monday,37.2,17.6,clear-day
2024-05-20,17:00 - 18:00,2202,Monday,37.2,17.6,clear-day
2024-05-20,18:00 - 19:00,2923,Monday,37.2,17.6,clear-day
2024-05-20,19:00 - 20:00,2635,Monday,37.2,17.6,clear-day
2024-05-20,20:00 - 21:00,1922,Monday,37.2,17.6,clear-day
2024-05-20,21:00 - 22:00,1577,Monday,37.2,17.6,clear-day
2024-05-20,22:00 - 23:00,336,Monday,37.2,17.6,clear-day
2024-05-21,06:00 - 07:00,507,Tuesday,37.2,30.9,partly-cloudy-day
2024-05-21,07:00 - 08:00,1728,Tuesday,37.2,30.9,partly-cloudy-day
2024-05-21,08:00 - 09:00,2890,Tuesday,37.2,30.9,partly-cloudy-day
2024-05-21,09:00 - 10:00,2431,Tuesday,37.2,30.9,partly-cloudy-day
2024-05-21,10:00 - 11:00,4277,Tuesday,37.2,30.9,partly-cloudy-day
2024-05-21,11:00 - 12:00,1592,Tuesday,37.2,30.9,partly-cloudy-day
2024-05-21,12:00 - 13:00,957,Tuesday,37.2,30.9,partly-cloudy-day
2024-05-21,13:00 - 14:00,1250,Tuesday,37.2,30.9,partly-cloudy-day
2024-05-21,14:00 - 15:00,1474,Tuesday,37.2,30.9,partly-cloudy-day
2024-05-21,15:00 - 16:00,1015,Tuesday,37.2,30.9,partly-cloudy-day
2024-05-21,16:00 - 17:00,1162,Tuesday,37.2,30.9,partly-cloudy-day
2024-05-21,17:00 - 18:00,2685,Tuesday,37.2,30.9,partly-cloudy-day
2024-05-21,18:00 - 19:00,3564,Tuesday,37.2,30.9,partly-cloudy-day
2024-05-21,19:00 - 20:00,3213,Tuesday,37.2,30.9,partly-cloudy-day
2024-05-21,20:00 - 21:00,2344,Tuesday,37.2,30.9,partly-cloudy-day
2024-05-21,21:00 - 22:00,1924,Tuesday,37.2,30.9,partly-cloudy-day
2024-05-21,22:00 - 23:00,410,Tuesday,37.2,30.9,partly-cloudy-day
2024-05-22,06:00 - 07:00,385,Wednesday,37.3,3.7,clear-day
2024-05-22,07:00 - 08:00,1313,Wednesday,37.3,3.7,clear-day
2024-05-22,08:00 - 09:00,2197,Wednesday,37.3,3.7,clear-day
2024-05-22,09:00 - 10:00,1848,Wednesday,37.3,3.7,clear-day
2024-05-22,10:00 - 11:00,3251,Wednesday,37.3,3.7,clear-day
2024-05-22,11:00 - 12:00,1209,Wednesday,37.3,3.7,clear-day
2024-05-22,12:00 - 13:00,727,Wednesday,37.3,3.7,clear-day
2024-05-22,13:00 - 14:00,950,Wednesday,37.3,3.7,clear-day
2024-05-22,14:00 - 15:00,1120,Wednesday,37.3,3.7,clear-day
2024-05-22,15:00 - 16:00,771,Wednesday,37.3,3.7,clear-day
2024-05-22,16:00 - 17:00,883,Wednesday,37.3,3.7,clear-day
2024-05-22,17:00 - 18:00,2041,Wednesday,37.3,3.7,clear-day
2024-05-22,18:00 - 19:00,2709,Wednesday,37.3,3.7,clear-day
2024-05-22,19:00 - 20:00,2441,Wednesday,37.3,3.7,clear-day
2024-05-22,20:00 - 21:00,1781,Wednesday,37.3,3.7,clear-day
2024-05-22,21:00 - 22:00,1462,Wednesday,37.3,3.7,clear-day
2024-05-22,22:00 - 23:00,311,Wednesday,37.3,3.7,clear-day
2024-05-23,06:00 - 07:00,432,Thursday,37.7,0.7,clear-day
2024-05-23,07:00 - 08:00,1472,Thursday,37.7,0.7,clear-day
2024-05-23,08:00 - 09:00,2462,Thursday,37.7,0.7,clear-day
2024-05-23,09:00 - 10:00,2071,Thursday,37.7,0.7,clear-day
2024-05-23,10:00 - 11:00,3644,Thursday,37.7,0.7,clear-day
2024-05-23,11:00 - 12:00,1356,Thursday,37.7,0.7,clear-day
2024-05-23,12:00 - 13:00,815,Thursday,37.7,0.7,clear-day
2024-05-23,13:00 - 14:00,1064,Thursday,37.7,0.7,clear-day
2024-05-23,14:00 - 15:00,1256,Thursday,37.7,0.7,clear-day
2024-05-23,15:00 - 16:00,865,Thursday,37.7,0.7,clear-day
2024-05-23,16:00 - 17:00,990,Thursday,37.7,0.7,clear-day
2024-05-23,17:00 - 18:00,2287,Thursday,37.7,0.7,clear-day
2024-05-23,18:00 - 19:00,3036,Thursday,37.7,0.7,clear-day
2024-05-23,19:00 - 20:00,2737,Thursday,37.7,0.7,clear-day
2024-05-23,20:00 - 21:00,1996,Thursday,37.7,0.7,clear-day
2024-05-23,21:00 - 22:00,1639,Thursday,37.7,0.7,clear-day
2024-05-23,22:00 - 23:00,349,Thursday,37.7,0.7,clear-day
2024-05-24,06:00 - 07:00,402,Friday,37.2,1.5,clear-day
2024-05-24,07:00 - 08:00,1370,Friday,37.2,1.5,clear-day
2024-05-24,08:00 - 09:00,2291,Friday,37.2,1.5,clear-day
2024-05-24,09:00 - 10:00,1927,Friday,37.2,1.5,clear-day
2024-05-24,10:00 - 11:00,3391,Friday,37.2,1.5,clear-day
2024-05-24,11:00 - 12:00,1262,Friday,37.2,1.5,clear-day
2024-05-24,12:00 - 13:00,758,Friday,37.2,1.5,clear-day
2024-05-24,13:00 - 14:00,991,Friday,37.2,1.5,clear-day
2024-05-24,14:00 - 15:00,1169,Friday,37.2,1.5,clear-day
2024-05-24,15:00 - 16:00,805,Friday,37.2,1.5,clear-day
2024-05-24,16:00 - 17:00,921,Friday,37.2,1.5,clear-day
2024-05-24,17:00 - 18:00,2129,Friday,37.2,1.5,clear-day
2024-05-24,18:00 - 19:00,2826,Friday,37.2,1.5,clear-day
2024-05-24,19:00 - 20:00,2547,Friday,37.2,1.5,clear-day
2024-05-24,20:00 - 21:00,1858,Friday,37.2,1.5,clear-day
2024-05-24,21:00 - 22:00,1525,Friday,37.2,1.5,clear-day
2024-05-24,22:00 - 23:00,325,Friday,37.2,1.5,clear-day
2024-05-25,06:00 - 07:00,491,Saturday,35.9,18.0,clear-day
2024-05-25,07:00 - 08:00,1672,Saturday,35.9,18.0,clear-day
2024-05-25,08:00 - 09:00,2796,Saturday,35.9,18.0,clear-day
2024-05-25,09:00 - 10:00,2352,Saturday,35.9,18.0,clear-day
2024-05-25,10:00 - 11:00,4138,Saturday,35.9,18.0,clear-day
2024-05-25,11:00 - 12:00,1540,Saturday,35.9,18.0,clear-day
2024-05-25,12:00 - 13:00,925,Saturday,35.9,18.0,clear-day
2024-05-25,13:00 - 14:00,1209,Saturday,35.9,18.0,clear-day
2024-05-25,14:00 - 15:00,1426,Saturday,35.9,18.0,clear-day
2024-05-25,15:00 - 16:00,982,Saturday,35.9,18.0,clear-day
2024-05-25,16:00 - 17:00,1124,Saturday,35.9,18.0,clear-day
2024-05-25,17:00 - 18:00,2598,Saturday,35.9,18.0,clear-day
2024-05-25,18:00 - 19:00,3448,Saturday,35.9,18.0,clear-day
2024-05-25,19:00 - 20:00,3108,Saturday,35.9,18.0,clear-day
2024-05-25,20:00 - 21:00,2267,Saturday,35.9,18.0,clear-day
2024-05-25,21:00 - 22:00,1861,Saturday,35.9,18.0,clear-day
2024-05-25,22:00 - 23:00,396,Saturday,35.9,18.0,clear-day
2024-05-26,06:00 - 07:00,465,Sunday,35.7,18.0,clear-day
2024-05-26,07:00 - 08:00,1585,Sunday,35.7,18.0,clear-day
2024-05-26,08:00 - 09:00,2651,Sunday,35.7,18.0,clear-day
2024-05-26,09:00 - 10:00,2230,Sunday,35.7,18.0,clear-day
2024-05-26,10:00 - 11:00,3922,Sunday,35.7,18.0,clear-day
2024-05-26,11:00 - 12:00,1459,Sunday,35.7,18.0,clear-day
2024-05-26,12:00 - 13:00,877,Sunday,35.7,18.0,clear-day
2024-05-26,13:00 - 14:00,1146,Sunday,35.7,18.0,clear-day
2024-05-26,14:00 - 15:00,1352,Sunday,35.7,18.0,clear-day
2024-05-26,15:00 - 16:00,931,Sunday,35.7,18.0,clear-day
2024-05-26,16:00 - 17:00,1065,Sunday,35.7,18.0,clear-day
2024-05-26,17:00 - 18:00,2462,Sunday,35.7,18.0,clear-day
2024-05-26,18:00 - 19:00,3269,Sunday,35.7,18.0,clear-day
2024-05-26,19:00 - 20:00,2946,Sunday,35.7,18.0,clear-day
2024-05-26,20:00 - 21:00,2149,Sunday,35.7,18.0,clear-day
2024-05-26,21:00 - 22:00,1764,Sunday,35.7,18.0,clear-day
2024-05-26,22:00 - 23:00,376,Sunday,35.7,18.0,clear-day
2024-05-27,06:00 - 07:00,423,Monday,34.9,18.7,clear-day
2024-05-27,07:00 - 08:00,1442,Monday,34.9,18.7,clear-day
2024-05-27,08:00 - 09:00,2411,Monday,34.9,18.7,clear-day
2024-05-27,09:00 - 10:00,2028,Monday,34.9,18.7,clear-day
2024-05-27,10:00 - 11:00,3568,Monday,34.9,18.7,clear-day
2024-05-27,11:00 - 12:00,1328,Monday,34.9,18.7,clear-day
2024-05-27,12:00 - 13:00,798,Monday,34.9,18.7,clear-day
2024-05-27,13:00 - 14:00,1042,Monday,34.9,18.7,clear-day
2024-05-27,14:00 - 15:00,1230,Monday,34.9,18.7,clear-day
2024-05-27,15:00 - 16:00,847,Monday,34.9,18.7,clear-day
2024-05-27,16:00 - 17:00,969,Monday,34.9,18.7,clear-day
2024-05-27,17:00 - 18:00,2240,Monday,34.9,18.7,clear-day
2024-05-27,18:00 - 19:00,2974,Monday,34.9,18.7,clear-day
2024-05-27,19:00 - 20:00,2680,Monday,34.9,18.7,clear-day
2024-05-27,20:00 - 21:00,1955,Monday,34.9,18.7,clear-day
2024-05-27,21:00 - 22:00,1605,Monday,34.9,18.7,clear-day
2024-05-27,22:00 - 23:00,342,Monday,34.9,18.7,clear-day
2024-05-28,06:00 - 07:00,582,Tuesday,34.1,10.7,clear-day
2024-05-28,07:00 - 08:00,1981,Tuesday,34.1,10.7,clear-day
2024-05-28,08:00 - 09:00,3313,Tuesday,34.1,10.7,clear-day
2024-05-28,09:00 - 10:00,2787,Tuesday,34.1,10.7,clear-day
2024-05-28,10:00 - 11:00,4903,Tuesday,34.1,10.7,clear-day
2024-05-28,11:00 - 12:00,1824,Tuesday,34.1,10.7,clear-day
2024-05-28,12:00 - 13:00,1097,Tuesday,34.1,10.7,clear-day
2024-05-28,13:00 - 14:00,1432,Tuesday,34.1,10.7,clear-day
2024-05-28,14:00 - 15:00,1690,Tuesday,34.1,10.7,clear-day
2024-05-28,15:00 - 16:00,1164,Tuesday,34.1,10.7,clear-day
2024-05-28,16:00 - 17:00,1332,Tuesday,34.1,10.7,clear-day
2024-05-28,17:00 - 18:00,3078,Tuesday,34.1,10.7,clear-day
2024-05-28,18:00 - 19:00,4086,Tuesday,34.1,10.7,clear-day
2024-05-28,19:00 - 20:00,3683,Tuesday,34.1,10.7,clear-day
2024-05-28,20:00 - 21:00,2686,Tuesday,34.1,10.7,clear-day
2024-05-28,21:00 - 22:00,2205,Tuesday,34.1,10.7,clear-day
2024-05-28,22:00 - 23:00,470,Tuesday,34.1,10.7,clear-day
2024-05-29,06:00 - 07:00,609,Wednesday,33.8,22.5,partly-cloudy-day
2024-05-29,07:00 - 08:00,2075,Wednesday,33.8,22.5,partly-cloudy-day
2024-05-29,08:00 - 09:00,3471,Wednesday,33.8,22.5,partly-cloudy-day
2024-05-29,09:00 - 10:00,2920,Wednesday,33.8,22.5,partly-cloudy-day
2024-05-29,10:00 - 11:00,5136,Wednesday,33.8,22.5,partly-cloudy-day
2024-05-29,11:00 - 12:00,1911,Wednesday,33.8,22.5,partly-cloudy-day
2024-05-29,12:00 - 13:00,1149,Wednesday,33.8,22.5,partly-cloudy-day
2024-05-29,13:00 - 14:00,1501,Wednesday,33.8,22.5,partly-cloudy-day
2024-05-29,14:00 - 15:00,1770,Wednesday,33.8,22.5,partly-cloudy-day
2024-05-29,15:00 - 16:00,1219,Wednesday,33.8,22.5,partly-cloudy-day
2024-05-29,16:00 - 17:00,1395,Wednesday,33.8,22.5,partly-cloudy-day
2024-05-29,17:00 - 18:00,3225,Wednesday,33.8,22.5,partly-cloudy-day
2024-05-29,18:00 - 19:00,4280,Wednesday,33.8,22.5,partly-cloudy-day
2024-05-29,19:00 - 20:00,3858,Wednesday,33.8,22.5,partly-cloudy-day
2024-05-29,20:00 - 21:00,2814,Wednesday,33.8,22.5,partly-cloudy-day
2024-05-29,21:00 - 22:00,2310,Wednesday,33.8,22.5,partly-cloudy-day
2024-05-29,22:00 - 23:00,492,Wednesday,33.8,22.5,partly-cloudy-day
2024-05-30,06:00 - 07:00,506,Thursday,34.0,17.9,clear-day
2024-05-30,07:00 - 08:00,1725,Thursday,34.0,17.9,clear-day
2024-05-30,08:00 - 09:00,2885,Thursday,34.0,17.9,clear-day
2024-05-30,09:00 - 10:00,2427,Thursday,34.0,17.9,clear-day
2024-05-30,10:00 - 11:00,4269,Thursday,34.0,17.9,clear-day
2024-05-30,11:00 - 12:00,1588,Thursday,34.0,17.9,clear-day
2024-05-30,12:00 - 13:00,955,Thursday,34.0,17.9,clear-day
2024-05-30,13:00 - 14:00,1247,Thursday,34.0,17.9,clear-day
2024-05-30,14:00 - 15:00,1471,Thursday,34.0,17.9,clear-day
2024-05-30,15:00 - 16:00,1013,Thursday,34.0,17.9,clear-day
2024-05-30,16:00 - 17:00,1159,Thursday,34.0,17.9,clear-day
2024-05-30,17:00 - 18:00,2680,Thursday,34.0,17.9,clear-day
2024-05-30,18:00 - 19:00,3557,Thursday,34.0,17.9,clear-day
2024-05-30,19:00 - 20:00,3206,Thursday,34.0,17.9,clear-day
2024-05-30,20:00 - 21:00,2339,Thursday,34.0,17.9,clear-day
2024-05-30,21:00 - 22:00,1920,Thursday,34.0,17.9,clear-day
2024-05-30,22:00 - 23:00,409,Thursday,34.0,17.9,clear-day
2024-05-31,06:00 - 07:00,519,Friday,34.1,18.7,clear-day
2024-05-31,07:00 - 08:00,1767,Friday,34.1,18.7,clear-day
2024-05-31,08:00 - 09:00,2955,Friday,34.1,18.7,clear-day
2024-05-31,09:00 - 10:00,2486,Friday,34.1,18.7,clear-day
2024-05-31,10:00 - 11:00,4373,Friday,34.1,18.7,clear-day
2024-05-31,11:00 - 12:00,1627,Friday,34.1,18.7,clear-day
2024-05-31,12:00 - 13:00,978,Friday,34.1,18.7,clear-day
2024-05-31,13:00 - 14:00,1278,Friday,34.1,18.7,clear-day
2024-05-31,14:00 - 15:00,1507,Friday,34.1,18.7,clear-day
2024-05-31,15:00 - 16:00,1038,Friday,34.1,18.7,clear-day
2024-05-31,16:00 - 17:00,1188,Friday,34.1,18.7,clear-day
2024-05-31,17:00 - 18:00,2745,Friday,34.1,18.7,clear-day
2024-05-31,18:00 - 19:00,3644,Friday,34.1,18.7,clear-day
2024-05-31,19:00 - 20:00,3285,Friday,34.1,18.7,clear-day
2024-05-31,20:00 - 21:00,2396,Friday,34.1,18.7,clear-day
2024-05-31,21:00 - 22:00,1967,Friday,34.1,18.7,clear-day
2024-05-31,22:00 - 23:00,419,Friday,34.1,18.7,clear-day
2024-06-01,06:00 - 07:00,577,Saturday,34.1,35.5,partly-cloudy-day
2024-06-01,07:00 - 08:00,1965,Saturday,34.1,35.5,partly-cloudy-day
2024-06-01,08:00 - 09:00,3287,Saturday,34.1,35.5,partly-cloudy-day
2024-06-01,09:00 - 10:00,2765,Saturday,34.1,35.5,partly-cloudy-day
2024-06-01,10:00 - 11:00,4864,Saturday,34.1,35.5,partly-cloudy-day
2024-06-01,11:00 - 12:00,1810,Saturday,34.1,35.5,partly-cloudy-day
2024-06-01,12:00 - 13:00,1088,Saturday,34.1,35.5,partly-cloudy-day
2024-06-01,13:00 - 14:00,1421,Saturday,34.1,35.5,partly-cloudy-day
2024-06-01,14:00 - 15:00,1677,Saturday,34.1,35.5,partly-cloudy-day
2024-06-01,15:00 - 16:00,1155,Saturday,34.1,35.5,partly-cloudy-day
2024-06-01,16:00 - 17:00,1321,Saturday,34.1,35.5,partly-cloudy-day
2024-06-01,17:00 - 18:00,3054,Saturday,34.1,35.5,partly-cloudy-day
2024-06-01,18:00 - 19:00,4054,Saturday,34.1,35.5,partly-cloudy-day
2024-06-01,19:00 - 20:00,3654,Saturday,34.1,35.5,partly-cloudy-day
2024-06-01,20:00 - 21:00,2665,Saturday,34.1,35.5,partly-cloudy-day
2024-06-01,21:00 - 22:00,2188,Saturday,34.1,35.5,partly-cloudy-day
2024-06-01,22:00 - 23:00,466,Saturday,34.1,35.5,partly-cloudy-day
2024-06-02,06:00 - 07:00,500,Sunday,34.2,14.8,clear-day
2024-06-02,07:00 - 08:00,1702,Sunday,34.2,14.8,clear-day
2024-06-02,08:00 - 09:00,2847,Sunday,34.2,14.8,clear-day
2024-06-02,09:00 - 10:00,2395,Sunday,34.2,14.8,clear-day
2024-06-02,10:00 - 11:00,4213,Sunday,34.2,14.8,clear-day
2024-06-02,11:00 - 12:00,1567,Sunday,34.2,14.8,clear-day
2024-06-02,12:00 - 13:00,942,Sunday,34.2,14.8,clear-day
2024-06-02,13:00 - 14:00,1231,Sunday,34.2,14.8,clear-day
2024-06-02,14:00 - 15:00,1452,Sunday,34.2,14.8,clear-day
2024-06-02,15:00 - 16:00,1000,Sunday,34.2,14.8,clear-day
2024-06-02,16:00 - 17:00,1144,Sunday,34.2,14.8,clear-day
2024-06-02,17:00 - 18:00,2645,Sunday,34.2,14.8,clear-day
2024-06-02,18:00 - 19:00,3510,Sunday,34.2,14.8,clear-day
2024-06-02,19:00 - 20:00,3164,Sunday,34.2,14.8,clear-day
2024-06-02,20:00 - 21:00,2308,Sunday,34.2,14.8,clear-day
2024-06-02,21:00 - 22:00,1894,Sunday,34.2,14.8,clear-day
2024-06-02,22:00 - 23:00,403,Sunday,34.2,14.8,clear-day
2024-06-03,06:00 - 07:00,515,Monday,34.5,20.8,partly-cloudy-day
2024-06-03,07:00 - 08:00,1754,Monday,34.5,20.8,partly-cloudy-day
2024-06-03,08:00 - 09:00,2933,Monday,34.5,20.8,partly-cloudy-day
2024-06-03,09:00 - 10:00,2468,Monday,34.5,20.8,partly-cloudy-day
2024-06-03,10:00 - 11:00,4341,Monday,34.5,20.8,partly-cloudy-day
2024-06-03,11:00 - 12:00,1615,Monday,34.5,20.8,partly-cloudy-day
2024-06-03,12:00 - 13:00,971,Monday,34.5,20.8,partly-cloudy-day
2024-06-03,13:00 - 14:00,1268,Monday,34.5,20.8,partly-cloudy-day
2024-06-03,14:00 - 15:00,1496,Monday,34.5,20.8,partly-cloudy-day
2024-06-03,15:00 - 16:00,1030,Monday,34.5,20.8,partly-cloudy-day
2024-06-03,16:00 - 17:00,1179,Monday,34.5,20.8,partly-cloudy-day
2024-06-03,17:00 - 18:00,2725,Monday,34.5,20.8,partly-cloudy-day
2024-06-03,18:00 - 19:00,3617,Monday,34.5,20.8,partly-cloudy-day
2024-06-03,19:00 - 20:00,3260,Monday,34.5,20.8,partly-cloudy-day
2024-06-03,20:00 - 21:00,2378,Monday,34.5,20.8,partly-cloudy-day
2024-06-03,21:00 - 22:00,1952,Monday,34.5,20.8,partly-cloudy-day
2024-06-03,22:00 - 23:00,416,Monday,34.5,20.8,partly-cloudy-day
2024-06-04,06:00 - 07:00,541,Tuesday,34.5,18.1,clear-day
2024-06-04,07:00 - 08:00,1843,Tuesday,34.5,18.1,clear-day
2024-06-04,08:00 - 09:00,3082,Tuesday,34.5,18.1,clear-day
2024-06-04,09:00 - 10:00,2592,Tuesday,34.5,18.1,clear-day
2024-06-04,10:00 - 11:00,4561,Tuesday,34.5,18.1,clear-day
2024-06-04,11:00 - 12:00,1697,Tuesday,34.5,18.1,clear-day
2024-06-04,12:00 - 13:00,1020,Tuesday,34.5,18.1,clear-day
2024-06-04,13:00 - 14:00,1332,Tuesday,34.5,18.1,clear-day
2024-06-04,14:00 - 15:00,1572,Tuesday,34.5,18.1,clear-day
2024-06-04,15:00 - 16:00,1082,Tuesday,34.5,18.1,clear-day
2024-06-04,16:00 - 17:00,1239,Tuesday,34.5,18.1,clear-day
2024-06-04,17:00 - 18:00,2863,Tuesday,34.5,18.1,clear-day
2024-06-04,18:00 - 19:00,3800,Tuesday,34.5,18.1,clear-day
2024-06-04,19:00 - 20:00,3426,Tuesday,34.5,18.1,clear-day
2024-06-04,20:00 - 21:00,2499,Tuesday,34.5,18.1,clear-day
2024-06-04,21:00 - 22:00,2051,Tuesday,34.5,18.1,clear-day
2024-06-04,22:00 - 23:00,437,Tuesday,34.5,18.1,clear-day
2024-06-05,06:00 - 07:00,564,Wednesday,34.2,19.2,clear-day
2024-06-05,07:00 - 08:00,1922,Wednesday,34.2,19.2,clear-day
2024-06-05,08:00 - 09:00,3215,Wednesday,34.2,19.2,clear-day
2024-06-05,09:00 - 10:00,2704,Wednesday,34.2,19.2,clear-day
2024-06-05,10:00 - 11:00,4757,Wednesday,34.2,19.2,clear-day
2024-06-05,11:00 - 12:00,1770,Wednesday,34.2,19.2,clear-day
2024-06-05,12:00 - 13:00,1064,Wednesday,34.2,19.2,clear-day
2024-06-05,13:00 - 14:00,1390,Wednesday,34.2,19.2,clear-day
2024-06-05,14:00 - 15:00,1640,Wednesday,34.2,19.2,clear-day
2024-06-05,15:00 - 16:00,1129,Wednesday,34.2,19.2,clear-day
2024-06-05,16:00 - 17:00,1292,Wednesday,34.2,19.2,clear-day
2024-06-05,17:00 - 18:00,2987,Wednesday,34.2,19.2,clear-day
2024-06-05,18:00 - 19:00,3964,Wednesday,34.2,19.2,clear-day
2024-06-05,19:00 - 20:00,3573,Wednesday,34.2,19.2,clear-day
2024-06-05,20:00 - 21:00,2606,Wednesday,34.2,19.2,clear-day
2024-06-05,21:00 - 22:00,2139,Wednesday,34.2,19.2,clear-day
2024-06-05,22:00 - 23:00,456,Wednesday,34.2,19.2,clear-day
2024-06-06,06:00 - 07:00,547,Thursday,34.3,8.2,clear-day
2024-06-06,07:00 - 08:00,1862,Thursday,34.3,8.2,clear-day
2024-06-06,08:00 - 09:00,3114,Thursday,34.3,8.2,clear-day
